postal_code_searched,name,address,lat,lng
67174,7-Eleven,"C. Washington 685, Centro, 64720 Monterrey, N.L., Mexico",25.674022,-100.3087043
67174,7-Eleven,"Jalisco 602, Independencia, 64720 Monterrey, N.L., Mexico",25.659293,-100.3139374
67174,7-Eleven,"Av. Alfonso Reyes 321, entre Las Musas Y Navío, Contry Tesoro, 65850 Monterrey, N.L., Mexico",25.6435611,-100.2773251
67174,7-Eleven,"Hilario Martinez 1819, Ancira, 64720 Monterrey, N.L., Mexico",25.6509086,-100.3061974
67174,7-Eleven,"Galeana Nte 540, Centro, 64000 Monterrey, N.L., Mexico",25.6715179,-100.3132943
67174,7-Eleven,"Palestina 900, Roma, 64820 Monterrey, N.L., Mexico",25.6509001,-100.2987224
67174,7-Eleven,"Av. Félix U. Gómez 1522, Terminal, 64580 Monterrey, N.L., Mexico",25.6872732,-100.2965519
67174,7-Eleven,"Praga 4596, Las Torres, 64930 Monterrey, N.L., Mexico",25.6146418,-100.2759337
67174,7-Eleven,"Av. Félix U. Gómez 1302, Terminal, 64580 Monterrey, N.L., Mexico",25.6848555,-100.2969499
67174,7-Eleven,"Av. Revolución 4020-Sur, Colonial La Silla, 64860 Monterrey, N.L., Mexico",25.6334253,-100.2727544
67174,7-Eleven,"Blvrd Acapulco 4056, Las Brisas 10o. Sector, 64790 Monterrey, N.L., Mexico",25.6221771,-100.2825193
67174,7-Eleven,"Juan Ignacio Ramón 504-Ote, Centro, 64000 Monterrey, N.L., Mexico",25.6709662,-100.3110066
67174,7-Eleven,"Epicuro 501, Contry La Silla 1er Sector, 64780 Guadalupe, N.L., Mexico",25.622449,-100.26818
67174,7-Eleven,"Vicente Guerrero 559-Sur, Centro, 64000 Monterrey, N.L., Mexico",25.6709382,-100.3138109
67174,7-Eleven,"León Guzmán 1705-Pte, Nuevo Repueblo, 64760 Monterrey, N.L., Mexico",25.6614653,-100.2988786
67174,7-Eleven,"Av Lázaro Cárdenas 2760, Mirador Residencial, 64910 Monterrey, N.L., Mexico",25.6252784,-100.2933731
67174,7-Eleven,"5 de Mayo 441-Ote, Centro, 64000 Monterrey, N.L., Mexico",25.6732918,-100.3112463
67174,7-Eleven,"Tacuba 1666, Centro, 64000 Monterrey, N.L., Mexico",25.670912,-100.29898
67174,7-Eleven,"C. Aramberri 611, Centro, 64720 Monterrey, N.L., Mexico",25.6757036,-100.3087342
64850,7-Eleven,"P.º del Acueducto 6236, Acueducto Satélite, 64960 Monterrey, N.L., Mexico",25.6045533,-100.2753078
64850,7-Eleven,"Lago Erie 5111, Lagos del Bosque, 64890 Monterrey, N.L., Mexico",25.6016424,-100.2644598
64850,7-Eleven,"David Alfaro Siqueiros 130-Pb 3, Zona Valle Oriente, 66269 San Pedro Garza García, N.L., Mexico",25.6424895,-100.3211642
64850,7-Eleven,"Privanza Mónaco 999, Privanzas 1er Sector 4a Etapa P. Córcega, 66260 San Pedro Garza García, N.L., Mexico",25.639296,-100.3203859
64850,7-Eleven,"Av Lázaro Cárdenas 2475, Sin Nombre de Col 38, 64765 San Pedro Garza García, N.L., Mexico",25.6337382,-100.3065022
64850,7-Eleven,"Guadalupe 2, Cd Satélite, 64960 Monterrey, N.L., Mexico",25.6040844,-100.270292
64850,7-Eleven,"José María Morelos 111, Centro, 64000 Monterrey, N.L., Mexico",25.6673883,-100.3151915
64850,7-Eleven,"Pedregal La Silla Nte. 5401, Pedregal La Silla, 64890 Monterrey, N.L., Mexico",25.6045137,-100.2587638
64850,7-Eleven,"Pedro Ramírez Vázquez 200-Interior 11, Parque Corporativo Ucalli, 66278 San Pedro Garza García, N.L., Mexico",25.6407463,-100.32019
64850,7-Eleven,"Av Eugenio Garza Sada 6221, Cortijo del Río, 64890 Monterrey, N.L., Mexico",25.6060505,-100.2680528
67110,7-Eleven,"Cam. al Mezquital 101-Y 103, Torres de Santo Domingo, 66440 San Nicolás de los Garza, N.L., Mexico",25.7388364,-100.2547274
66648,7-Eleven,"Av. de la Zanja 1601, Paseo de San Miguel, 67110 Guadalupe, N.L., Mexico",25.71249,-100.211103
66648,7-Eleven,"Av. Adolfo López Mateos 600, Residencial Colibrí, 67110 Guadalupe, N.L., Mexico",25.677745,-100.215175
66648,7-Eleven,"Av. Casa Blanca, San Cristóbal, 66478 San Nicolás de los Garza, N.L., Mexico",25.734734,-100.214533
67176,7-Eleven,"Av. Eugenio Garza Sada 1500, Contry, 64860 Monterrey, N.L., Mexico",25.6312792,-100.2792742
66670,7-ELEVEN,"Av. Sta. Maria, 67256 Cdad. Benito Juárez, N.L., Mexico",25.6777105,-100.0803084
66670,7-Eleven,"Av. de los Navegantes, 67256 Cdad. Benito Juárez, N.L., Mexico",25.6891162,-100.0832522
66670,7-eleven,"67256 Nuevo Leon, Mexico",25.6936644,-100.0897351
66670,"7-Eleven, Coahuila","Kalos, 67205 Guadalupe, Nuevo Leon, Mexico",25.6603038,-100.1469715
66670,"7-Eleven ""San Cristóbal""","67256 Juárez, Nuevo Leon, Mexico",25.687823,-100.0806799
66670,7-Eleven,"Carretera Apodaca-Juáez 100-A colonia Los Puertos, Supermanzana Cp, 67258 Cdad. Benito Juárez, N.L., Mexico",25.6609679,-100.0763065
66670,7-Eleven,"Carr. A Reynosa No251, Los Arcos, 67190 Guadalupe, N.L., Mexico",25.6561337,-100.1307317
66670,7-Eleven,"Carretera Los Ebanitos, Las Sabinas, Cam. a San Roque 500, 64810 Cdad. Benito Juárez, N.L., Mexico",25.656842,-100.135745
66670,7-Eleven,"Carr. a San Roque S/N, Valle Sur, 66278 Cdad. Benito Juárez, N.L., Mexico",25.651531,-100.141496
66670,7-Eleven,"Carr. A Reynosa 643, 67279 Cdad. Benito Juárez, N.L., Mexico",25.654494,-100.121141
66670,Oxxo,"Av. San Francisco 390, 66670 Valle de Santa María, N.L., Mexico",25.7221562,-100.1111525
66670,7-Eleven,"Carr. a San Roque 1202, Monte Verde, Residencial Monteverde, 67277 Cdad. Benito Juárez, N.L., Mexico",25.6447276,-100.1481346
66670,7-Eleven Belterra,"C. Prol. Pablo Livas, 67275 Cdad. Benito Juárez, N.L., Mexico",25.6463991,-100.1236343
66670,7-Eleven Rivieras del Sol,"Av. las Torres, Los Encinos, 67275 Cdad. Benito Juárez, N.L., Mexico",25.6439133,-100.1194402
67129,7-Eleven,"16 Y 5A Avenida 254, 66463 San Nicolás de los Garza, N.L., Mexico",25.7296508,-100.2811299
67129,7-Eleven,"Sabiduría 100, Paseo Praderas, 66446 San Nicolás de los Garza, N.L., Mexico",25.7342307,-100.2703562
67129,7-Eleven,"Calle Número 4 Lote 1y 2, Jardines de Anáhuac, 64240 San Nicolás de los Garza, N.L., Mexico",25.734895,-100.271844
67140,7-Eleven,"Victoria Soberana 729, Céntrika Victoria, Centrika, 64610 Monterrey, N.L., Mexico",25.6967698,-100.3029661
67140,7-Eleven,"Ruperto Martínez 101-Ote, Centro, 64000 Monterrey, N.L., Mexico",25.6768672,-100.3135842
67140,7-Eleven,"Av Alfonso Reyes 445, Sin Nombre de Col 20, 64410 Monterrey, N.L., Mexico",25.7065877,-100.3145377
67140,7-Eleven,"Av. Benito Juárez 814, Centro, 64000 Monterrey, N.L., Mexico",25.676962,-100.314414
67140,7-Eleven,"Santiago Tapia Ote. 306, Centro, 64000 Monterrey, N.L., Mexico",25.679265,-100.3117671
67140,7-Eleven,"Río Pánuco 2300, México, 64740 Monterrey, N.L., Mexico",25.6480586,-100.296155
67140,7-Eleven,"Av. José Alvarado 1002, Residencial La Florida, 64810 Monterrey, N.L., Mexico",25.6599154,-100.2966204
67140,7-Eleven,"José María Morelos 424, Centro, 64000 Monterrey, N.L., Mexico",25.667315,-100.312589
64590,7-Eleven,"Av. Cristóbal Colón S/N, Col Obrera, Sarabia, 64000 Monterrey, N.L., Mexico",25.686324,-100.316146
64590,7-Eleven,"Calle Gral. Carlos Salazar Pte. 353, Centro, 64000 Monterrey, N.L., Mexico",25.6826369,-100.3162566
64590,7-Eleven,"Ruperto Martinez Y Villagran 130, 64000 Monterrey, N.L., Mexico",25.6766454,-100.3230559
64590,7-Eleven,"Av. Benito Juárez 604, Centro, 64000 Monterrey, N.L., Mexico",25.681222,-100.3138665
64590,7-Eleven,"Av. Pino Suárez 1125, Centro, 64000 Monterrey, N.L., Mexico",25.6859571,-100.3176244
64590,7-Eleven,"Dolores Ladrón de Guevara 800, Del Nte., 64500 Monterrey, N.L., Mexico",25.711506,-100.3025118
66478,7-Eleven,"Av. Diego Díaz de Berlanga 1513, Santo Domingo, 66660 San Nicolás de los Garza, N.L., Mexico",25.7536439,-100.2511283
66478,7-Eleven,"Domingo Av Sto Domingo 1601, Col. Praderas De Sto, 66460 San Nicolás de los Garza, N.L., Mexico",25.7541754,-100.2750431
66478,7-Eleven,"Calle Rep. Mexicana 600, La Nogalera 1er Sector, 66470 San Nicolás de los Garza, N.L., Mexico",25.7625207,-100.2731314
66478,7-Eleven,"El Refugio 2o Secto. Ignacio Ramírez 218, 66415 San Nicolás de los Garza, N.L., Mexico",25.76176,-100.261136
66478,7-Eleven,"Abril En Portugal 740, Valle Del Roble, Residencial Roble 6to Sector, 66456 San Nicolás de los Garza, N.L., Mexico",25.7590299,-100.2712716
66478,7-Eleven,"Av. Vesubio 850-Y 852, Balcones de las Puentes, 64349 San Nicolás de los Garza, N.L., Mexico",25.741554,-100.274173
66478,7-Eleven Santo Domingo,"Av. Santo Domingo 1601, Praderas de Santo Domingo, 66437 San Nicolás de los Garza, N.L., Mexico",25.7522096,-100.2633056
66478,7-Eleven,"De La Justicia L35, Las Alamedas, 64346 San Nicolás de los Garza, N.L., Mexico",25.766061,-100.266692
66478,7-Eleven,"Av. Las Puentes 952, Las Puentes 7o Sector, 66460 San Nicolás de los Garza, N.L., Mexico",25.750444,-100.269366
66478,7-Eleven,"Av. Las Puentes 800, Las Puetes 10o Sector, 66460 San Nicolás de los Garza, N.L., Mexico",25.7452331,-100.2737011
66478,7-Eleven,"Hacienda Los Pinos. Av. Guatemala, Cruz de San Andrés 400 Esq, 66635 Cdad. Apodaca, N.L., Mexico",25.771146,-100.248875
67160,7-Eleven,"Río Conchos, C. Pte. 500 Esq, 66460 San Nicolás de los Garza, N.L., Mexico",25.7368864,-100.2825287
67160,7-Eleven,"Av Los Árboles 401, Industrias del Vidrio Oriente, 66470 San Nicolás de los Garza, N.L., Mexico",25.7211505,-100.2322422
66645,7-Eleven,"VILLAS DE ALCALI, NL, GARCÍA, BÓRAX 400, 66600 Cdad. Apodaca, N.L., Mexico",25.781821,-100.181126
66645,7-Eleven,"Rogelio González Caballero 100, Parque Industrial FINSA, 66626 Cdad. Apodaca, N.L., Mexico",25.7887317,-100.1447368
66645,7-Eleven,"Aleman Y Camino A, Miguel Hidalgo Lote Edxx, 66600 Agua Fría, N.L., Mexico",25.7804149,-100.1900389
67182,7-Eleven,"Gregorio Canales 552, 67286 Cdad. Benito Juárez, N.L., Mexico",25.609615,-100.185755
67182,7-Eleven,"Av. Chapultepec 700-Ote, 67147 Guadalupe, N.L., Mexico",25.6686427,-100.2639559
67182,7-Eleven,"Av. Revolución 3942, Villa del Río, 64850 Monterrey, N.L., Mexico",25.6366744,-100.2723791
67182,7-Eleven,"Av. Chapultepec 816, La Herradura, 67140 Guadalupe, N.L., Mexico",25.664879,-100.266176
88500,7-Eleven,"Del Valle, Blvd. Miguel Hidalgo 1500, Esquina Taray, 88620 Reynosa, Tamps., Mexico",26.082348,-98.301035
88500,7-Eleven,"Aztlan. Calle 20, C. Fuente de Trevi Esq, 88740 Reynosa, Tamps., Mexico",26.061592,-98.32059699999999
88500,7-Eleven,"Esquina Con, Elías Piña, C. Pekín 103, 88670 Reynosa, Tamps., Mexico",26.0606012,-98.31413549999999
88500,7-Eleven,"TAM, Reynosa. Colonia: Centro De Reynosa. Guerrero Esquina, Benito Juárez S/N, Ribereña 900, 88620 Reynosa, Tamps., Mexico",26.089547,-98.29269599999999
88500,7-Eleven,"Prol. Río Purificación 320, Longoria, 88758 Reynosa, Tamps., Mexico",26.0563803,-98.2983828
88500,7-Eleven,"Calle Dr. Puig 200, Longoria, 88690 Reynosa, Tamps., Mexico",26.0622508,-98.2976984
88500,7-Eleven,"La Espuela, Paraíso. Tonga Esquina Con Hawai Y Bldv, 88680 Reynosa, Tamps., Mexico",26.068172,-98.265317
88500,7-Eleven,"Calle Cdad. de México 230, Hacienda Las Fuentes ÌII, Hacienda las Fuentes, 88620 Reynosa, Tamps., Mexico",26.088882,-98.33071299999999
88500,7-Eleven,"Narcizo Mendoza. Bethoven Esquina, Villanueva 116, 88701 Reynosa, Tamps., Mexico",26.074584,-98.310318
88500,7-Eleven,"Rodríguez. Oaxaca Esquina Con San Luis, Oaxaca, Rodríguez, 88630 Reynosa, Tamps., Mexico",26.084701,-98.28266099999999
88500,7-Eleven,"Boulevard Las Fuentes, Esquina Circuito Inependencia 1501, 88703 Reynosa, Tamps., Mexico",26.0509202,-98.3219811
88500,7-Eleven,"Boulevard Hidalgo, J. Escandón 1313-A, 88670 Reynosa, Tamps., Mexico",26.08225,-98.299612
88500,7-Eleven,"Esquina Con, P.º de las Jacarandas 100, Américo Vilalrreal, 88727 Reynosa, Tamps., Mexico",26.0587984,-98.2901114
88500,7-Eleven,"TAM, Rosalinda Guerrero s/n, Jardín, 88600 Reynosa, Tamps., Mexico",26.069572,-98.300123
88500,7-Eleven,"Zacatecas 2013, Unidad Obrera, 88786 Reynosa, Tamps., Mexico",26.0467625,-98.2381247
88500,7-Eleven,"COL. 5 DE MAYO, Ricardo Flores Magón S/N, 5 de Diciembre, 88700 Reynosa, Tamps., Mexico",26.060119,-98.30671199999999
88500,7-Eleven,"Av Beethoven 301, Enrique Cárdenas González, 88700 Reynosa, Tamps., Mexico",26.0733627,-98.309811
88500,7-Eleven,"Aquiles Serdan, TAM, Boulevard Fundadores 900 Esquina, 88610 Reynosa, Tamps., Mexico",26.095845,-98.307519
88500,7-Eleven,"11, Esquina, Blvd.las Fuentes 200, Aztlán, 88740 Reynosa, Tamps., Mexico",26.0644251,-98.3170782
88500,7-Eleven,"Prol. Londres 435, La Cañada, 88700 Reynosa, Tamps., Mexico",26.0635266,-98.31102399999999
88500,7-Eleven,"Río Colorado Y Río Carneros Esquina, Blvd.las Fuentes, 88700 Reynosa, Tamps., Mexico",26.054943,-98.320173
88500,7-Eleven,"Veracruz 246, Rodríguez, 88680 Reynosa, Tamps., Mexico",26.0840173,-98.2837728
88500,7-Eleven,"Del Prado. Av. Portes Gil, Colón Esquina, 88560 Reynosa, Tamps., Mexico",26.086349,-98.270928
88500,7-Eleven,"TAM, Reynosa. Colonia: Ribereña, Lote número 42, de la sección 41, 88620 Reynosa, Tamps., Mexico",26.10264,-98.319982
88500,7-Eleven,"TAM, Reynosa. Colonia: Valle Verde. Amado Nervo Esquina Con Ignacio Velarde, 88703 Reynosa, Tamps., Mexico",26.057029,-98.312496
88500,7-Eleven,"Con, El Olmo. Sexta, Miguel Barragán Esquina, 88650 Reynosa, Tamps., Mexico",26.082924,-98.31306599999999
88500,7-Eleven,"TAM, Supermanzana Colonia:, Beatty, Versalles # 1162, 88699 Reynosa, Tamps., Mexico",26.078785,-98.293567
88500,7-Eleven,"Esquina Calle Central, Av Mil Cumbres 215-A, Las Cumbres, 88730 Reynosa, Tamps., Mexico",26.0632839,-98.3268287
88500,7-Eleven,"Centro De Reynosa, TAM, Colón 410, 88500 Reynosa, Tamps., Mexico",26.088835,-98.27615899999999
88500,7-Eleven,"Praxedis Balboa, Prol. Río Purificación 900 Esquina, Loma Alta, 88670 Reynosa, Tamps., Mexico",26.0756286,-98.29626239999999
88500,7-Eleven,"Emiliano Zapata Esquina Calle Tres Col, Las Cumbres, 88745 Reynosa, Tamps., Mexico",26.0540744,-98.328597
88500,7-Eleven,"Río Mante Esquina Praxedis Balboa Col, Longoria, 88660 Reynosa, Tamps., Mexico",26.0735071,-98.2942305
88500,7-Eleven,"Esquina Con, Longoria. Once, Blvd. Morelos S/N, 88660 Reynosa, Tamps., Mexico",26.064109,-98.29400199999999
88500,7-Eleven,"Heron Ramírez 135, Rodríguez, 88615 Reynosa, Tamps., Mexico",26.0759963,-98.2887816
88500,7-Eleven,"Centro De Reynosa. Zaragoza Esquina, TAM, Matías S. Canales 900, 88540 Reynosa, Tamps., Mexico",26.091961,-98.29035499999999
88500,7-Eleven,"C. Heriberto Deándar Amador 229, Longoria, 88699 Reynosa, Tamps., Mexico",26.058395,-98.298306
88500,7-Eleven,"Occidental Esquina Con Saltillo 1005- B, 88630 Reynosa, Tamps., Mexico",26.0785348,-98.2904653
88500,7-Eleven,"Luis Donaldo Colosio 442, Tamaulipas, 87430 Reynosa, Tamps., Mexico",26.0847262,-98.27879
88500,7-Eleven,"Fraccionamiento Las Fuentes. Boulevard Las Fuentes, Décima Con, 88710 Reynosa, Tamps., Mexico",26.068241,-98.31634799999999
88500,7-Eleven,"Aquiles Serdan, Fundadores 900, Esquina Jazmin, 88540 Reynosa, Tamps., Mexico",26.097057,-98.28761899999999
88500,7-Eleven,"Las Torres 624, Los Doctores, 88690 Reynosa, Tamps., Mexico",26.0582919,-98.3052137
88500,7-Eleven,"Esquina Con, Aztlan. Boulevard El Maestro, Ote. 2, 88710 Reynosa, Tamps., Mexico",26.070234,-98.323673
88500,7-Eleven,"Ribereña. Carretera Ribereña, TAM, Supermanzana Colonia: Km 1, 88500 Reynosa, Tamps., Mexico",26.089577,-98.281021
88500,7-Eleven,"TAM, Reynosa. Colonia: Rodríguez. San Luis, Esquina Con Monterrey #300, 88710 Reynosa, Tamps., Mexico",26.077542,-98.32549999999999
88500,7-Eleven,"Jose López Portillo. Carretera San Fernanado, Ciprés 415, 88757 Reynosa, Tamps., Mexico",26.0845569,-98.29969249999999
88500,7-Eleven,"Blvrd Louis Donaldo Colosio #3200, Loma Blanca, 88780 Reynosa, Tamps., Mexico",26.0476181,-98.23014719999999
88500,7-Eleven,"Herón Ramírez Esquina Con Mérida 1405, 88630 Reynosa, Tamps., Mexico",26.0742078,-98.28900949999999
88500,7-Eleven,"Paraíso. Tonga Esquina Con Hawai Y Bldv. La Espuela, TAM, Supermanzana Colonia:, 88631 Reynosa, Tamps., Mexico",26.067983,-98.28479100000001
88500,7-Eleven,"TAM, Reynosa. Colonia: Centro De Reynosa. Gpe Victoria, Calle Francisco I. Madero Esquina, 88560 Reynosa, Tamps., Mexico",26.089574,-98.27228799999999
88500,7-Eleven,"Av. Rio Purificacion, Altamira Esquina, 88759 Reynosa, Tamps., Mexico",26.051469,-98.2980795
88500,7-Eleven,"TAM, Reynosa. Colonia: Rodríguez, Occidental Esquina Con Saltillo 1005- B, 88630 Reynosa, Tamps., Mexico",26.078392,-98.28483899999999
88500,7-Eleven,"Miguel Alemán 1240, 88500 Reynosa, Tamps., Mexico",26.0933691,-98.2726268
88500,7-Eleven,"C. Benito Juárez 680, 88500 Reynosa, Tamps., Mexico",26.0905508,-98.27811299999999
88500,7-Eleven,"Del Prado, TAM, Calle Pascual Ortiz Rubio Esq, Guerrero, 88620 Reynosa, Tamps., Mexico",26.089109,-98.305571
88500,7-Eleven,"Honduras Y Amado Nervo 1902, 88700 Reynosa, Tamps., Mexico",26.052013,-98.28304729999999
88500,7-Eleven,"Av. Reynosa, Av. 20 de Noviembre 301-B, 88780 Reynosa, Tamps., Mexico",26.070511,-98.2681593
88500,7-Eleven,"Boulevard Circuito Independencia Y Oriente Dos 51, 88703 Reynosa, Tamps., Mexico",26.067215,-98.3249543
88500,7-Eleven,"Doctores, TAM, Dr. Puig 200, Esquina Río, Purificacion, 88700 Reynosa, Tamps., Mexico",26.062248,-98.312269
88500,7-Eleven,"TAM, Lib. Matamoros-Monterrey 1070, Jacinto López I, 88740 Reynosa, Tamps., Mexico",26.044554,-98.314617
88500,7-Eleven,"TAM, Beethoven 301, Narciso Mendoza, 88670 Reynosa, Tamps., Mexico",26.069788,-98.29725099999999
88799,7-Eleven,"Heroes de la Reforma 31, Lic Benito Juárez, 88790 Reynosa, Tamps., Mexico",26.0213095,-98.2837627
88799,7-Eleven,"Héroes De La Reforma Esquina Tlaxiaco S/N, 88747 Reynosa, Tamps., Mexico",26.0158016,-98.28491969999999
88799,7-Eleven,"Centro De Rio Bravo, TAM, Rio Bravo, Fco I Madero 225, 88796 Reynosa, Tamps., Mexico",25.986754,-98.295035
88799,7-Eleven,"Lib. Matamoros-Monterrey 50-A, Burocrática, 88777 Reynosa, Tamps., Mexico",26.043544,-98.293531
88799,7-Eleven,"Fraccionamiento Villas Diamante. Av, Punta Arenas 100 Esquina, La Joya, 88777 Reynosa, Tamps., Mexico",26.010781,-98.244028
88799,7-Eleven,"Los Almendros, Viad. Reynosa 230, Esq Miguel Angel, 88799 Reynosa, Tamps., Mexico",25.9951012,-98.25071609999999
88799,7-Eleven,"Calle Milan Esq Circuito Elite S/N, 88795 Reynosa, Tamps., Mexico",26.0013988,-98.23765139999999
88799,7-Eleven,"Carr. a San Fernando 1460, Arcoíris, 88770 Reynosa, Tamps., Mexico",26.0259917,-98.2781309
88799,7-Eleven,"Esquina Con, Carlos Cantu Heroes De La Reforma, Séptima 203, 88797 Reynosa, Tamps., Mexico",26.0301425,-98.2826742
88799,7-Eleven,"Benito Juárez, TAM, Heroes De La Reforma 31, 88780 Reynosa, Tamps., Mexico",26.022012,-98.23254399999999
88799,7-Eleven,"Libramiento Ote 100, La Escondida, 88770 Reynosa, Tamps., Mexico",26.039951,-98.2768675
88799,7-Eleven,"Loma Blanca Boulevard Loma Blanca, Luis Donaldo Colosio Murrieta Esquina-A, 88780 Reynosa, Tamps., Mexico",26.04692,-98.22782
88799,7-Eleven,"Everest 467, 88799 Reynosa, Tamps., Mexico",25.9992713,-98.2535525
88799,7-Eleven,"15 de Mayo 101, Satélite, 88795 Reynosa, Tamps., Mexico",26.0215959,-98.2567856
88799,7-Eleven,"Puerta Sur, TAM, Av. Puerta Morelos Esquina, Villas De, 88790 Reynosa, Tamps., Mexico",26.008701,-98.277073
88799,7-Eleven,"Las Torres 320, Arecas, Lomas de la Torre, 88790 Reynosa, Tamps., Mexico",26.0227176,-98.2907767
88799,7-Eleven,"Esquina Con, Marte R. Gomez. Carretera A San Fernando, Tlaxcoapan 1000, 88798 Reynosa, Tamps., Mexico",26.014772,-98.27743199999999
88799,7-Eleven,"Pico Del Potosi, Cerro del Bernal 903 Esquina, 88780 Reynosa, Tamps., Mexico",26.0306636,-98.22544309999999
88799,7-Eleven,"Prol. Río Purificación 208-Manzana 1 Lote 4, Jacinto López III, 88756 Reynosa, Tamps., Mexico",26.0432255,-98.30007909999999
88799,7-Eleven,"Tamaulipas. Valle Hermoso, Camargo 1198, 88639 Reynosa, Tamps., Mexico",26.030236,-98.28766399999999
88799,7-Eleven,"TAM, Carretera A Matamoros Supermanzana Colonia: Km. 82.5, El Bienestar, 88788 Reynosa, Tamps., Mexico",26.018926,-98.22457100000001
88799,7-Eleven,"Carmina Esquina, Av. 20 de Noviembre 223, 88780 Reynosa, Tamps., Mexico",26.0260316,-98.2386775
88799,7-Eleven,"Esquina Con, Luis Donaldo Osio. Rio Purificación, Oscar Alexander 800, 88793 Reynosa, Tamps., Mexico",26.037857,-98.299207
88799,7-Eleven,"COL. Pedro J. Mendez, TAM, Calle OchO Supermanzana Colonia: Manzana 35 Lote 13, 88776 Reynosa, Tamps., Mexico",26.021739,-98.239329
88799,7-Eleven,"Carretera San Fernando, Libramiento A Reynosa Col, Col del Maestro, 88770 Reynosa, Tamps., Mexico",26.0333282,-98.2783644
88799,7-Eleven,"Carretera, TAM, Reynosa. Colonia:, 5 S/N, 88756 Reynosa, Tamps., Mexico",26.045613,-98.31374
88799,7-Eleven,"Col. Juan Baez, TAM, Rio Bravo, Guerra. Venezuela 215-A, 88855 Reynosa, Tamps., Mexico",25.987484,-98.274273
88799,7 Eleven,"Km5, Lib. Matamoros-Monterrey, Fundadores, 88756 Reynosa, Tamps., Mexico",26.0455623,-98.3159233
88799,7 Eleven,"Cerro Del Mercado 119 Esq. Carretera Reynosa - Matamoros, Lote Edxx, Almaguer, 88780, Mexico",26.0224618,-98.232069
88799,7-Eleven,"TAM, Reynosa. Colonia: Benito Juárez. Héroes De La Reforma Esquina Tlaxiaco, 88776 Reynosa, Tamps., Mexico",26.015657,-98.241219
88799,7-Eleven,"TAM, Reynosa. Colonia:, Prolongación Cumbres. Emiliano Zapata Esquina, 88763 Reynosa, Tamps., Mexico",26.053961,-98.26089999999999
88799,7-Eleven,"Reynosa, 88780 Heroica Matamoros, Tamps., Mexico",26.0455062,-98.2361521
88799,7-Eleven,"TAM, Reynosa. Colonia: Almaguer. Carretera Reynosa-Matamoros, 88799 Reynosa, Tamps., Mexico",26.021759,-98.27151699999999
88799,7-Eleven,"Mariano Matamoros 1000, Voluntad y Trabajo, 88776 Reynosa, Tamps., Mexico",26.0246077,-98.25311889999999
88799,7-Eleven,"Esquina Con Brecha A, Carr. a San Fernando, Lic Benito Juárez, 88790 Las Anacuas, Tamps., Mexico",26.0217979,-98.2780428
88799,7-Eleven,"Niños Heroes, Las Mitras, 88759 Reynosa, Tamps., Mexico",26.0449304,-98.30786350000001
88799,7-Eleven,"Lateral 1070, Jacinto López III, 88756 Reynosa, Tamps., Mexico",26.0433566,-98.29970999999999
88799,7 Eleven,"Carretera A San Fernando Brecha de Las Anacuas Esq, Lote Edxx, Lic Benito Juárez, 88500 Reynosa, Tamps., Mexico",26.0093529,-98.2768081
88799,7-Eleven,"Matamoros Esquina, Con 7 Tarasco, 88756 Reynosa, Tamps., Mexico",26.0427459,-98.3102232
88799,7-Eleven,"Av. Juan B Tijerina Calle, Ignacio Altamirano 245 Esquina, 88620 Reynosa, Tamps., Mexico",26.0339634,-98.2734644
88799,7 Eleven,"Loma De Los Rosales S/N, 88796 Reynosa, Tamps., Mexico",26.009186,-98.2828844
88799,7-Eleven,"Abedules 115, Francisco Villa, 88780 Reynosa, Tamps., Mexico",26.0433362,-98.2254839
88799,7-Eleven,"Carr. a San Fernando Km 108-2, 88855 Reynosa, Tamps., Mexico",26.006521,-98.27642279999999
88799,7-Eleven,"Parque Industrial del Norte, TAM, Supermanzana Colonia:, Parque Industrial Norte, 88756 Reynosa, Tamps., Mexico",26.051952,-98.291524
88799,7-Eleven,"TAM, Reynosa. Colonia: Praderas Elite. Calle Milan Esq, Circuito Elite s/n, 88777 Reynosa, Tamps., Mexico",25.999638,-98.249667
88900,7-Eleven,"La Paz, TAM, Francisco Y Madero 502, Supermanzana Colonia:, 88900 Cdad. Río Bravo, Tamps., Mexico",25.978176,-98.085173
88900,7-Eleven,"Venezuela 215-A, Juan Báez Guerra, 88945 Cdad. Río Bravo, Tamps., Mexico",25.988056,-98.125244
88900,7-Eleven,"Esquina Con Asteroides, Columbia 401, 88933 Cdad. Río Bravo, Tamps., Mexico",26.001103,-98.1191192
88900,7-Eleven,"Esquina Con, Riberas Del Bravo. Maple, Guanajuato 230, 88925 Cdad. Río Bravo, Tamps., Mexico",25.996344,-98.068328
88900,7-Eleven,"Tlaxcala 124, Colonia:, Río Bravo, 88943 Cdad. Río Bravo, Tamps., Mexico",25.988454,-98.118939
88900,7-Eleven,"Fraccionamiento Del Rio. Av. Fco I Madero, Río Grande 200 Esquina, 88910 Cdad. Río Bravo, Tamps., Mexico",25.9759989,-98.0579578
88900,7-Eleven,"TAM, Reynosa. Colonia: El Campanario. Rene Salinas #72, 88980 Cdad. Río Bravo, Tamps., Mexico",25.980241,-98.077411
88900,7-Eleven,"Madero 225, Primero de Mayo, 88900 Cdad. Río Bravo, Tamps., Mexico",25.9898333,-98.1166044
